id,name,generation_id,type_id,power,pp,accuracy,priority,target,damage_class,description,effect_chance,contest_type_id,contest_effect_id,super_contest_effect_id,,
434,draco-meteor,4,16,130,5,90,0,10,3,205,100,4,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('434','draco-meteor','16','130','90','5','0','10','3','205');"
435,discharge,4,13,80,15,100,0,9,3,7,30,1,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('435','discharge','13','80','100','15','0','9','3','7');"
436,lava-plume,4,10,80,15,100,0,9,3,5,30,5,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('436','lava-plume','10','80','100','15','0','9','3','5');"
437,leaf-storm,4,12,130,5,90,0,10,3,205,100,3,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('437','leaf-storm','12','130','90','5','0','10','3','205');"
438,power-whip,4,12,120,10,85,0,10,2,1,,2,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('438','power-whip','12','120','85','10','0','10','2','1');"
439,rock-wrecker,4,6,150,5,90,0,10,2,81,,5,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('439','rock-wrecker','6','150','90','5','0','10','2','81');"
440,cross-poison,4,4,70,20,100,0,10,2,210,10,1,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('440','cross-poison','4','70','100','20','0','10','2','210');"
441,gunk-shot,4,4,120,5,80,0,10,2,3,30,1,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('441','gunk-shot','4','120','80','5','0','10','2','3');"
442,iron-head,4,9,80,15,100,0,10,2,32,30,5,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('442','iron-head','9','80','100','15','0','10','2','32');"
443,magnet-bomb,4,9,60,20,,0,10,2,18,,1,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('443','magnet-bomb','9','60','','20','0','10','2','18');"
444,stone-edge,4,6,100,5,80,0,10,2,44,,5,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('444','stone-edge','6','100','80','5','0','10','2','44');"
445,captivate,4,1,,20,100,0,11,1,266,,2,,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('445','captivate','1','','100','20','0','11','1','266');"
446,stealth-rock,4,6,,20,,0,6,1,267,,1,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('446','stealth-rock','6','','','20','0','6','1','267');"
447,grass-knot,4,12,,20,100,0,10,3,197,,4,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('447','grass-knot','12','','100','20','0','10','3','197');"
448,chatter,4,3,65,20,100,0,10,3,268,100,4,,23,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('448','chatter','3','65','100','20','0','10','3','268');"
449,judgment,4,1,100,10,100,0,10,3,269,,4,,14,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('449','judgment','1','100','100','10','0','10','3','269');"
450,bug-bite,4,7,60,20,100,0,10,2,225,,5,,12,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('450','bug-bite','7','60','100','20','0','10','2','225');"
451,charge-beam,4,13,50,10,90,0,10,3,277,70,2,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('451','charge-beam','13','50','90','10','0','10','3','277');"
452,wood-hammer,4,12,120,15,100,0,10,2,199,,5,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('452','wood-hammer','12','120','100','15','0','10','2','199');"
453,aqua-jet,4,11,40,20,100,1,10,2,104,,2,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('453','aqua-jet','11','40','100','20','1','10','2','104');"
454,attack-order,4,7,90,15,100,0,10,2,44,,4,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('454','attack-order','7','90','100','15','0','10','2','44');"
455,defend-order,4,7,,10,,0,7,1,207,,4,,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('455','defend-order','7','','','10','0','7','1','207');"
456,heal-order,4,7,,10,,0,7,1,33,,4,,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('456','heal-order','7','','','10','0','7','1','33');"
457,head-smash,4,6,150,5,80,0,10,2,270,,5,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('457','head-smash','6','150','80','5','0','10','2','270');"
458,double-hit,4,1,35,10,90,0,10,2,45,,4,,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('458','double-hit','1','35','90','10','0','10','2','45');"
459,roar-of-time,4,16,150,5,90,0,10,3,81,,1,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('459','roar-of-time','16','150','90','5','0','10','3','81');"
460,spacial-rend,4,16,100,5,95,0,10,3,44,,5,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('460','spacial-rend','16','100','95','5','0','10','3','44');"
461,lunar-dance,4,14,,10,,0,7,1,271,,2,,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('461','lunar-dance','14','','','10','0','7','1','271');"
462,crush-grip,4,1,,5,100,0,10,2,238,,5,,15,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('462','crush-grip','1','','100','5','0','10','2','238');"
463,magma-storm,4,10,100,5,75,0,10,3,43,100,5,,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('463','magma-storm','10','100','75','5','0','10','3','43');"
464,dark-void,4,17,,10,50,0,11,1,2,,4,,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('464','dark-void','17','','50','10','0','11','1','2');"
465,seed-flare,4,12,120,5,85,0,10,3,272,40,1,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('465','seed-flare','12','120','85','5','0','10','3','272');"
466,ominous-wind,4,8,60,5,100,0,10,3,141,10,4,,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('466','ominous-wind','8','60','100','5','0','10','3','141');"
467,shadow-force,4,8,120,5,100,0,10,2,273,,4,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('467','shadow-force','8','120','100','5','0','10','2','273');"
468,hone-claws,5,17,,15,,0,7,1,278,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('468','hone-claws','17','','','15','0','7','1','278');"
469,wide-guard,5,6,,10,,3,4,1,279,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('469','wide-guard','6','','','10','3','4','1','279');"
470,guard-split,5,14,,10,,0,10,1,280,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('470','guard-split','14','','','10','0','10','1','280');"
471,power-split,5,14,,10,,0,10,1,281,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('471','power-split','14','','','10','0','10','1','281');"
472,wonder-room,5,14,,10,,0,12,1,282,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('472','wonder-room','14','','','10','0','12','1','282');"
473,psyshock,5,14,80,10,100,0,10,3,283,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('473','psyshock','14','80','100','10','0','10','3','283');"
474,venoshock,5,4,65,10,100,0,10,3,284,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('474','venoshock','4','65','100','10','0','10','3','284');"
475,autotomize,5,9,,15,,0,7,1,285,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('475','autotomize','9','','','15','0','7','1','285');"
476,rage-powder,5,7,,20,,2,7,1,173,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('476','rage-powder','7','','','20','2','7','1','173');"
477,telekinesis,5,14,,15,,0,10,1,286,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('477','telekinesis','14','','','15','0','10','1','286');"
478,magic-room,5,14,,10,,0,12,1,287,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('478','magic-room','14','','','10','0','12','1','287');"
479,smack-down,5,6,50,15,100,0,10,2,288,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('479','smack-down','6','50','100','15','0','10','2','288');"
480,storm-throw,5,2,60,10,100,0,10,2,289,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('480','storm-throw','2','60','100','10','0','10','2','289');"
481,flame-burst,5,10,70,15,100,0,10,3,290,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('481','flame-burst','10','70','100','15','0','10','3','290');"
482,sludge-wave,5,4,95,10,100,0,9,3,3,10,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('482','sludge-wave','4','95','100','10','0','9','3','3');"
483,quiver-dance,5,7,,20,,0,7,1,291,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('483','quiver-dance','7','','','20','0','7','1','291');"
484,heavy-slam,5,9,,10,100,0,10,2,292,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('484','heavy-slam','9','','100','10','0','10','2','292');"
485,synchronoise,5,14,120,10,100,0,9,3,293,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('485','synchronoise','14','120','100','10','0','9','3','293');"
486,electro-ball,5,13,,10,100,0,10,3,294,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('486','electro-ball','13','','100','10','0','10','3','294');"
487,soak,5,11,,20,100,0,10,1,295,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('487','soak','11','','100','20','0','10','1','295');"
488,flame-charge,5,10,50,20,100,0,10,2,296,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('488','flame-charge','10','50','100','20','0','10','2','296');"
489,coil,5,4,,20,,0,7,1,323,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('489','coil','4','','','20','0','7','1','323');"
490,low-sweep,5,2,65,20,100,0,10,2,21,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('490','low-sweep','2','65','100','20','0','10','2','21');"
491,acid-spray,5,4,40,20,100,0,10,3,297,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('491','acid-spray','4','40','100','20','0','10','3','297');"
492,foul-play,5,17,95,15,100,0,10,2,298,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('492','foul-play','17','95','100','15','0','10','2','298');"
493,simple-beam,5,1,,15,100,0,10,1,299,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('493','simple-beam','1','','100','15','0','10','1','299');"
494,entrainment,5,1,,15,100,0,10,1,300,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('494','entrainment','1','','100','15','0','10','1','300');"
495,after-you,5,1,,15,,0,10,1,301,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('495','after-you','1','','','15','0','10','1','301');"
496,round,5,1,60,15,100,0,10,3,302,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('496','round','1','60','100','15','0','10','3','302');"
497,echoed-voice,5,1,40,15,100,0,10,3,303,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('497','echoed-voice','1','40','100','15','0','10','3','303');"
498,chip-away,5,1,70,20,100,0,10,2,304,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('498','chip-away','1','70','100','20','0','10','2','304');"
499,clear-smog,5,4,50,15,,0,10,3,305,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('499','clear-smog','4','50','','15','0','10','3','305');"
500,stored-power,5,14,20,10,100,0,10,3,306,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('500','stored-power','14','20','100','10','0','10','3','306');"
501,quick-guard,5,2,,15,,3,4,1,307,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('501','quick-guard','2','','','15','3','4','1','307');"
502,ally-switch,5,14,,15,,2,7,1,308,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('502','ally-switch','14','','','15','2','7','1','308');"
503,scald,5,11,80,15,100,0,10,3,5,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('503','scald','11','80','100','15','0','10','3','5');"
504,shell-smash,5,1,,15,,0,7,1,309,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('504','shell-smash','1','','','15','0','7','1','309');"
505,heal-pulse,5,14,,10,,0,10,1,310,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('505','heal-pulse','14','','','10','0','10','1','310');"
506,hex,5,8,65,10,100,0,10,3,311,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('506','hex','8','65','100','10','0','10','3','311');"
507,sky-drop,5,3,60,10,100,0,10,2,312,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('507','sky-drop','3','60','100','10','0','10','2','312');"
508,shift-gear,5,9,,10,,0,7,1,313,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('508','shift-gear','9','','','10','0','7','1','313');"
509,circle-throw,5,2,60,10,90,-6,10,2,314,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('509','circle-throw','2','60','90','10','-6','10','2','314');"
510,incinerate,5,10,60,15,100,0,11,3,315,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('510','incinerate','10','60','100','15','0','11','3','315');"
511,quash,5,17,,15,100,0,10,1,316,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('511','quash','17','','100','15','0','10','1','316');"
512,acrobatics,5,3,55,15,100,0,10,2,318,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('512','acrobatics','3','55','100','15','0','10','2','318');"
513,reflect-type,5,1,,15,,0,10,1,319,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('513','reflect-type','1','','','15','0','10','1','319');"
514,retaliate,5,1,70,5,100,0,10,2,320,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('514','retaliate','1','70','100','5','0','10','2','320');"
515,final-gambit,5,2,,5,100,0,10,3,321,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('515','final-gambit','2','','100','5','0','10','3','321');"
516,bestow,5,1,,15,,0,10,1,324,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('516','bestow','1','','','15','0','10','1','324');"
517,inferno,5,10,100,5,50,0,10,3,5,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('517','inferno','10','100','50','5','0','10','3','5');"
518,water-pledge,5,11,80,10,100,0,10,3,325,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('518','water-pledge','11','80','100','10','0','10','3','325');"
519,fire-pledge,5,10,80,10,100,0,10,3,326,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('519','fire-pledge','10','80','100','10','0','10','3','326');"
520,grass-pledge,5,12,80,10,100,0,10,3,327,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('520','grass-pledge','12','80','100','10','0','10','3','327');"
521,volt-switch,5,13,70,20,100,0,10,3,229,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('521','volt-switch','13','70','100','20','0','10','3','229');"
522,struggle-bug,5,7,50,20,100,0,11,3,72,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('522','struggle-bug','7','50','100','20','0','11','3','72');"
523,bulldoze,5,5,60,20,100,0,9,2,71,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('523','bulldoze','5','60','100','20','0','9','2','71');"
524,frost-breath,5,15,60,10,90,0,10,3,289,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('524','frost-breath','15','60','90','10','0','10','3','289');"
525,dragon-tail,5,16,60,10,90,-6,10,2,314,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('525','dragon-tail','16','60','90','10','-6','10','2','314');"
526,work-up,5,1,,30,,0,7,1,328,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('526','work-up','1','','','30','0','7','1','328');"
527,electroweb,5,13,55,15,95,0,11,3,21,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('527','electroweb','13','55','95','15','0','11','3','21');"
528,wild-charge,5,13,90,15,100,0,10,2,49,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('528','wild-charge','13','90','100','15','0','10','2','49');"
529,drill-run,5,5,80,10,95,0,10,2,44,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('529','drill-run','5','80','95','10','0','10','2','44');"
530,dual-chop,5,16,40,15,90,0,10,2,45,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('530','dual-chop','16','40','90','15','0','10','2','45');"
531,heart-stamp,5,14,60,25,100,0,10,2,32,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('531','heart-stamp','14','60','100','25','0','10','2','32');"
532,horn-leech,5,12,75,10,100,0,10,2,4,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('532','horn-leech','12','75','100','10','0','10','2','4');"
533,sacred-sword,5,2,90,15,100,0,10,2,304,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('533','sacred-sword','2','90','100','15','0','10','2','304');"
534,razor-shell,5,11,75,10,95,0,10,2,70,50,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('534','razor-shell','11','75','95','10','0','10','2','70');"
535,heat-crash,5,10,,10,100,0,10,2,292,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('535','heat-crash','10','','100','10','0','10','2','292');"
536,leaf-tornado,5,12,65,10,90,0,10,3,74,50,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('536','leaf-tornado','12','65','90','10','0','10','3','74');"
537,steamroller,5,7,65,20,100,0,10,2,151,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('537','steamroller','7','65','100','20','0','10','2','151');"
538,cotton-guard,5,12,,10,,0,7,1,329,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('538','cotton-guard','12','','','10','0','7','1','329');"
539,night-daze,5,17,85,10,95,0,10,3,74,40,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('539','night-daze','17','85','95','10','0','10','3','74');"
540,psystrike,5,14,100,10,100,0,10,3,283,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('540','psystrike','14','100','100','10','0','10','3','283');"
541,tail-slap,5,1,25,10,85,0,10,2,30,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('541','tail-slap','1','25','85','10','0','10','2','30');"
542,hurricane,5,3,110,10,70,0,10,3,334,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('542','hurricane','3','110','70','10','0','10','3','334');"
543,head-charge,5,1,120,15,100,0,10,2,49,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('543','head-charge','1','120','100','15','0','10','2','49');"
544,gear-grind,5,9,50,15,85,0,10,2,45,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('544','gear-grind','9','50','85','15','0','10','2','45');"
545,searing-shot,5,10,100,5,100,0,9,3,5,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('545','searing-shot','10','100','100','5','0','9','3','5');"
546,techno-blast,5,1,120,5,100,0,10,3,269,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('546','techno-blast','1','120','100','5','0','10','3','269');"
547,relic-song,5,1,75,10,100,0,11,3,330,10,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('547','relic-song','1','75','100','10','0','11','3','330');"
548,secret-sword,5,2,85,10,100,0,10,3,283,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('548','secret-sword','2','85','100','10','0','10','3','283');"
549,glaciate,5,15,65,10,95,0,11,3,331,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('549','glaciate','15','65','95','10','0','11','3','331');"
550,bolt-strike,5,13,130,5,85,0,10,2,7,20,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('550','bolt-strike','13','130','85','5','0','10','2','7');"
551,blue-flare,5,10,130,5,85,0,10,3,5,20,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('551','blue-flare','10','130','85','5','0','10','3','5');"
552,fiery-dance,5,10,80,10,100,0,10,3,277,50,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('552','fiery-dance','10','80','100','10','0','10','3','277');"
553,freeze-shock,5,15,140,5,90,0,10,2,332,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('553','freeze-shock','15','140','90','5','0','10','2','332');"
554,ice-burn,5,15,140,5,90,0,10,3,333,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('554','ice-burn','15','140','90','5','0','10','3','333');"
555,snarl,5,17,55,15,95,0,11,3,72,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('555','snarl','17','55','95','15','0','11','3','72');"
556,icicle-crash,5,15,85,10,90,0,10,2,32,30,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('556','icicle-crash','15','85','90','10','0','10','2','32');"
557,v-create,5,10,180,5,95,0,10,2,335,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('557','v-create','10','180','95','5','0','10','2','335');"
558,fusion-flare,5,10,100,5,100,0,10,3,336,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('558','fusion-flare','10','100','100','5','0','10','3','336');"
559,fusion-bolt,5,13,100,5,100,0,10,2,337,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('559','fusion-bolt','13','100','100','5','0','10','2','337');"
560,flying-press,6,2,100,10,95,0,10,2,338,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('560','flying-press','2','100','95','10','0','10','2','338');"
561,mat-block,6,2,,10,,0,4,1,377,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('561','mat-block','2','','','10','0','4','1','377');"
562,belch,6,4,120,10,90,0,10,3,339,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('562','belch','4','120','90','10','0','10','3','339');"
563,rototiller,6,5,,10,,0,14,1,340,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('563','rototiller','5','','','10','0','14','1','340');"
564,sticky-web,6,7,,20,,0,6,1,341,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('564','sticky-web','7','','','20','0','6','1','341');"
565,fell-stinger,6,7,50,25,100,0,10,2,342,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('565','fell-stinger','7','50','100','25','0','10','2','342');"
566,phantom-force,6,8,90,10,100,0,10,2,273,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('566','phantom-force','8','90','100','10','0','10','2','273');"
567,trick-or-treat,6,8,,20,100,0,10,1,343,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('567','trick-or-treat','8','','100','20','0','10','1','343');"
568,noble-roar,6,1,,30,100,0,10,1,344,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('568','noble-roar','1','','100','30','0','10','1','344');"
569,ion-deluge,6,13,,25,,1,12,1,345,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('569','ion-deluge','13','','','25','1','12','1','345');"
570,parabolic-charge,6,13,65,20,100,0,9,3,346,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('570','parabolic-charge','13','65','100','20','0','9','3','346');"
571,forests-curse,6,12,,20,100,0,10,1,376,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('571','forests-curse','12','','100','20','0','10','1','376');"
572,petal-blizzard,6,12,90,15,100,0,9,2,379,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('572','petal-blizzard','12','90','100','15','0','9','2','379');"
573,freeze-dry,6,15,70,20,100,0,10,3,380,10,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('573','freeze-dry','15','70','100','20','0','10','3','380');"
574,disarming-voice,6,18,40,15,,0,11,3,381,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('574','disarming-voice','18','40','','15','0','11','3','381');"
575,parting-shot,6,17,,20,100,0,10,1,347,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('575','parting-shot','17','','100','20','0','10','1','347');"
576,topsy-turvy,6,17,,20,,0,10,1,348,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('576','topsy-turvy','17','','','20','0','10','1','348');"
577,draining-kiss,6,18,50,10,100,0,10,3,349,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('577','draining-kiss','18','50','100','10','0','10','3','349');"
578,crafty-shield,6,18,,10,,3,4,1,350,,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('578','crafty-shield','18','','','10','3','4','1','350');"
579,flower-shield,6,18,,10,,0,14,1,351,100,,,,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('579','flower-shield','18','','','10','0','14','1','351');"
